Case ID,Activity,Resource,Start Timestamp,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,3/15/2012 23:10,500,Ballnut,ID4794,S,4,0,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,3/16/2012 6:58,500,Ballnut,ID4618,D,0,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,3/16/2012 7:13,500,Ballnut,ID4529,D,19,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,3/17/2012 13:24,500,Ballnut,ID4932,D,36,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,3/17/2012 23:54,500,Ballnut,ID4641,D,14,0,0,
Case 110,Laser Marking - Machine 7,Machine 7- Laser Marking,3/19/2012 12:29,500,Ballnut,ID0998,D,141,0,0,
Case 110,Flat Grinding - Machine 11,Machine 11 - Grinding,3/19/2012 16:24,500,Ballnut,ID4528,D,20,0,0,
Case 110,Laser Marking - Machine 7,Machine 7- Laser Marking,3/19/2012 21:29,500,Ballnut,ID0997,D,0,0,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,3/20/2012 6:52,500,Ballnut,ID4618,D,0,0,0,
Case 110,Flat Grinding - Machine 11,Machine 11 - Grinding,3/20/2012 7:16,500,Ballnut,ID4528,D,91,0,0,
Case 110,Lapping - Machine 1,Machine 1 - Lapping,3/20/2012 9:46,500,Ballnut,ID0998,D,20,0,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,3/20/2012 11:36,500,Ballnut,ID4618,D,72,0,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,3/20/2012 12:45,500,Ballnut,ID4618,D,0,1,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,3/22/2012 7:33,500,Ballnut,ID4794,S,1,0,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,3/22/2012 11:30,500,Ballnut,ID4618,D,0,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,3/22/2012 11:51,500,Ballnut,ID4794,D,3,0,0,
Case 110,Lapping - Machine 1,Machine 1 - Lapping,3/22/2012 12:15,500,Ballnut,ID4718,D,0,0,0,
Case 110,Lapping - Machine 1,Machine 1 - Lapping,3/22/2012 13:42,500,Ballnut,ID0998,D,80,0,0,
Case 110,Flat Grinding - Machine 11,Machine 11 - Grinding,3/22/2012 16:22,500,Ballnut,ID0998,D,30,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,3/22/2012 16:30,500,Ballnut,ID4794,D,20,0,0,
Case 110,Lapping - Machine 1,Machine 1 - Lapping,3/23/2012 0:00,500,Ballnut,ID4882,D,0,0,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,3/23/2012 7:03,500,Ballnut,ID4618,D,0,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,3/23/2012 7:12,500,Ballnut,ID4794,D,20,0,0,
Case 110,Lapping - Machine 1,Machine 1 - Lapping,3/23/2012 11:38,500,Ballnut,ID0998,D,41,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,3/23/2012 20:59,500,Ballnut,ID4167,D,21,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,3/24/2012 13:33,500,Ballnut,ID4932,D,50,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,3/24/2012 22:51,500,Ballnut,ID4794,D,10,0,0,
Case 110,Lapping - Machine 1,Machine 1 - Lapping,3/26/2012 0:00,500,Ballnut,ID4882,D,0,0,0,
Case 110,Laser Marking - Machine 7,Machine 7- Laser Marking,3/26/2012 7:03,500,Ballnut,ID4882,D,96,0,0,
Case 110,Lapping - Machine 1,Machine 1 - Lapping,3/27/2012 0:00,500,Ballnut,ID4882,D,0,0,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,3/28/2012 9:47,500,Ballnut,ID4618,D,148,0,0,
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/28/2012 13:07,500,Ballnut,ID4445,S,0,0,0,
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/28/2012 14:13,500,Ballnut,ID4872,D,15,0,0,
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/28/2012 16:01,500,Ballnut,ID4528,D,39,0,0,
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/28/2012 20:09,500,Ballnut,ID0420,D,83,0,0,
Case 110,Packing,Packing,3/29/2012 0:00,500,Ballnut,ID4820,D,60,0,0,
Case 110,Packing,Packing,3/29/2012 0:00,500,Ballnut,ID4820,D,30,0,0,
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/29/2012 5:30,500,Ballnut,ID4445,D,15,0,0,
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/29/2012 6:59,500,Ballnut,ID4872,D,22,0,0,
Case 110,Flat Grinding - Machine 11,Machine 11 - Grinding,3/29/2012 8:19,500,Ballnut,ID0998,D,96,0,0,
Case 110,Lapping - Machine 1,Machine 1 - Lapping,3/29/2012 8:21,500,Ballnut,ID0998,D,96,0,0,
Case 110,Final Inspection Q.C.,Quality Check 1,3/29/2012 9:20,500,Ballnut,ID4618,D,90,0,0,
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/29/2012 10:39,500,Ballnut,ID4445,D,45,0,0,
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/29/2012 15:59,500,Ballnut,ID4528,D,18,0,0,
Case 110,Packing,Packing,3/30/2012 0:00,500,Ballnut,ID4491,D,140,0,0,
Case 110,Final Inspection Q.C.,Quality Check 1,3/30/2012 7:21,500,Ballnut,ID4618,D,140,0,0,
Case 111,Turning - Machine 4,Machine 4 - Turning & Milling,3/12/2012 21:10,300,Cable Head,ID4932,S,1,0,0,
Case 111,Turning - Machine 4,Machine 4 - Turning & Milling,3/13/2012 0:13,300,Cable Head,ID4932,D,55,0,0,
Case 111,Turning - Machine 4,Machine 4 - Turning & Milling,3/13/2012 7:10,300,Cable Head,ID4167,D,83,0,0,
Case 111,Turning - Machine 4,Machine 4 - Turning & Milling,3/13/2012 16:14,300,Cable Head,ID4429,D,34,0,0,
Case 111,Turning - Machine 4,Machine 4 - Turning & Milling,3/13/2012 19:44,300,Cable Head,ID4932,D,100,0,0,
Case 111,Turning - Machine 4,Machine 4 - Turning & Milling,3/14/2012 6:58,300,Cable Head,ID4167,D,27,0,0,
Case 111,Turning Q.C.,Quality Check 1,3/14/2012 13:50,300,Cable Head,ID4493,D,300,0,0,
Case 111,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,3/22/2012 11:14,300,Cable Head,ID4932,S,1,0,0,
Case 111,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,3/22/2012 20:00,300,Cable Head,ID4167,D,46,0,0,
Case 111,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,3/23/2012 7:00,300,Cable Head,ID4794,D,20,0,0,
Case 111,Turning - Machine 4,Machine 4 - Turning & Milling,3/23/2012 7:09,300,Cable Head,ID4794,D,0,0,0,
Case 111,Turning - Machine 4,Machine 4 - Turning & Milling,3/24/2012 6:31,300,Cable Head,ID4932,D,0,0,0,
Case 111,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,3/24/2012 13:51,300,Cable Head,ID4932,D,65,0,0,
Case 111,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,3/24/2012 22:52,300,Cable Head,ID4794,D,25,0,0,
Case 111,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,3/25/2012 7:06,300,Cable Head,ID4167,D,53,0,0,
Case 111,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,3/25/2012 19:54,300,Cable Head,ID4932,D,63,0,0,
Case 111,Turning & Milling Q.C.,Quality Check 1,3/26/2012 7:21,300,Cable Head,ID4493,D,209,4,0,
Case 111,Laser Marking - Machine 7,Machine 7- Laser Marking,3/26/2012 15:42,300,Cable Head,ID0998,D,50,0,0,
Case 111,Laser Marking - Machine 7,Machine 7- Laser Marking,3/26/2012 16:02,300,Cable Head,ID4882,D,159,0,0,
Case 111,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,3/27/2012 0:51,300,Cable Head,ID4167,D,0,0,0,
Case 111,Turning & Milling Q.C.,Quality Check 1,3/27/2012 7:00,300,Cable Head,ID4493,D,0,0,0,
Case 111,Turning & Milling Q.C.,Quality Check 1,3/27/2012 7:00,300,Cable Head,ID4493,D,87,0,0,
Case 111,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,3/27/2012 10:56,300,Cable Head,ID4167,D,27,0,0,
Case 111,Laser Marking - Machine 7,Machine 7- Laser Marking,3/27/2012 11:10,300,Cable Head,ID0998,D,87,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,3/8/2012 6:13,492,Ballnut,ID4641,S,0,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,3/13/2012 14:01,492,Ballnut,ID3846,S,1,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,3/13/2012 21:28,492,Ballnut,ID4132,S,3,0,0,
Case 112,Turning & Milling Q.C.,Quality Check 1,3/14/2012 7:00,492,Ballnut,ID4287,D,0,3,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,3/14/2012 8:15,492,Ballnut,ID3846,B,0,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,3/14/2012 9:02,492,Ballnut,ID3846,S,3,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,3/14/2012 16:10,492,Ballnut,ID4132,D,3,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,3/14/2012 20:43,492,Ballnut,ID4794,D,45,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,3/15/2012 8:22,492,Ballnut,ID3846,S,1,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,3/15/2012 9:44,492,Ballnut,ID3846,D,39,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,3/15/2012 21:04,492,Ballnut,ID4794,D,25,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,3/18/2012 3:18,492,Ballnut,ID4641,D,10,0,0,
Case 112,Turning & Milling Q.C.,Quality Check 1,3/18/2012 12:00,492,Ballnut,ID4287,D,0,3,0,
Case 112,Turning & Milling Q.C.,Quality Check 1,3/18/2012 12:00,492,Ballnut,ID4287,D,106,8,0,
Case 112,Laser Marking - Machine 7,Machine 7- Laser Marking,3/18/2012 12:42,492,Ballnut,ID4718,D,106,0,0,
Case 112,Lapping - Machine 1,Machine 1 - Lapping,3/18/2012 15:43,492,Ballnut,ID0998,D,106,0,0,
Case 112,Turning & Milling - Machine 10,Machine 10 - Grinding,3/18/2012 21:38,492,Ballnut,ID4641,S,1,0,0,
Case 112,Turning & Milling - Machine 10,Machine 10 - Grinding,3/19/2012 0:19,492,Ballnut,ID4641,D,10,0,0,
Case 112,Turning & Milling - Machine 10,Machine 10 - Grinding,3/19/2012 3:12,492,Ballnut,ID4529,D,20,0,0,
Case 112,Turning & Milling - Machine 10,Machine 10 - Grinding,3/19/2012 7:26,492,Ballnut,ID4718,D,44,0,0,
Case 112,Turning & Milling - Machine 10,Machine 10 - Grinding,3/19/2012 21:18,492,Ballnut,ID4641,D,21,0,0,
Case 112,Turning & Milling - Machine 10,Machine 10 - Grinding,3/20/2012 7:20,492,Ballnut,ID3846,D,26,0,0,
Case 112,Final Inspection Q.C.,Quality Check 1,3/20/2012 11:30,492,Ballnut,ID4287,D,0,0,0,
Case 112,Final Inspection Q.C.,Quality Check 1,3/20/2012 16:00,492,Ballnut,ID4287,D,106,0,0,
Case 112,Turning & Milling - Machine 10,Machine 10 - Grinding,3/20/2012 21:30,492,Ballnut,ID4641,D,15,0,0,
Case 112,Packing,Packing,3/21/2012 0:00,492,Ballnut,ID4820,D,106,0,0,
Case 112,Packing,Packing,3/21/2012 0:00,492,Ballnut,ID4820,D,0,0,0,
Case 112,Turning & Milling Q.C.,Quality Check 1,3/21/2012 8:31,492,Ballnut,ID4287,D,139,0,0,
Case 112,Laser Marking - Machine 7,Machine 7- Laser Marking,3/21/2012 10:01,492,Ballnut,ID4718,D,139,0,0,
Case 112,Turning & Milling - Machine 10,Machine 10 - Grinding,3/21/2012 15:31,492,Ballnut,ID4132,D,9,0,0,
Case 112,Turning & Milling - Machine 10,Machine 10 - Grinding,3/21/2012 20:29,492,Ballnut,ID4641,D,23,0,0,
Case 112,Grinding Rework,Machine 11 - Grinding,3/22/2012 7:42,492,Ballnut,ID4882,D,0,0,0,
Case 112,Grinding Rework,Machine 11 - Grinding,3/22/2012 9:02,492,Ballnut,ID4882,D,0,0,0,
Case 112,Lapping - Machine 1,Machine 1 - Lapping,3/22/2012 10:00,492,Ballnut,ID4718,D,139,0,0,
Case 112,Final Inspection Q.C.,Quality Check 1,3/25/2012 9:49,492,Ballnut,ID4287,D,0,0,0,
Case 112,Packing,Packing,3/29/2012 0:00,492,Ballnut,ID4820,D,139,0,0,
Case 112,Final Inspection Q.C.,Quality Check 1,3/29/2012 9:00,492,Ballnut,ID4287,D,139,0,0,
Case 113,SETUP     Turning & Milling - Machine 5,Machine 5 - Turning & Milling,3/15/2012 3:09,28,Cable Head,ID4932,S,0,0,0,
Case 113,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,3/15/2012 7:06,28,Cable Head,ID4529,S,28,0,0,
Case 113,Turning & Milling Q.C.,Quality Check 1,3/16/2012 7:03,28,Cable Head,ID4493,D,28,0,0,
Case 113,Laser Marking - Machine 7,Machine 7- Laser Marking,3/16/2012 11:15,28,Cable Head,ID0998,D,28,0,0,
Case 114,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2/29/2012 2:03,20,Ballnut,ID4794,S,1,0,0,
Case 114,Turning & Milling Q.C.,Quality Check 1,2/29/2012 6:56,20,Ballnut,ID4618,D,0,0,0,
Case 114,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2/29/2012 7:10,20,Ballnut,ID4718,S,0,0,0,
Case 114,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2/29/2012 20:16,20,Ballnut,ID4794,D,19,0,0,
Case 114,Turning & Milling Q.C.,Quality Check 1,3/5/2012 0:00,20,Ballnut,ID4618,D,19,0,0,
Case 114,Turning & Milling Q.C.,Quality Check 1,3/5/2012 17:40,20,Ballnut,ID4618,D,0,1,0,
Case 114,Turning & Milling Q.C.,Quality Check 1,3/7/2012 7:56,20,Ballnut,ID4618,D,0,0,0,
Case 115,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,3/5/2012 9:41,90,Ballnut,ID4932,S,0,0,0,
Case 115,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,3/6/2012 0:05,90,Ballnut,ID4529,D,50,0,0,
Case 115,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,3/6/2012 6:59,90,Ballnut,ID4932,D,12,0,0,
Case 115,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,3/6/2012 8:35,90,Ballnut,ID4932,S,0,0,0,
Case 115,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,3/6/2012 9:49,90,Ballnut,ID4932,D,28,0,0,
Case 115,Turning & Milling Q.C.,Quality Check 1,3/6/2012 10:30,90,Ballnut,ID4287,D,0,0,0,
Case 115,Turning & Milling Q.C.,Quality Check 1,3/6/2012 12:00,90,Ballnut,ID4287,D,90,0,0,
Case 115,Flat Grinding - Machine 11,Machine 11 - Grinding,3/8/2012 14:46,90,Ballnut,ID4882,D,48,0,0,
Case 115,Flat Grinding - Machine 11,Machine 11 - Grinding,3/9/2012 0:00,90,Ballnut,ID4882,D,0,0,0,
Case 115,Flat Grinding - Machine 11,Machine 11 - Grinding,3/9/2012 9:05,90,Ballnut,ID4882,D,42,0,0,
Case 115,Turning & Milling Q.C.,Quality Check 1,3/11/2012 7:00,90,Ballnut,ID4287,D,0,0,0,
Case 115,Lapping - Machine 1,Machine 1 - Lapping,3/11/2012 9:46,90,Ballnut,ID4882,D,90,0,0,
Case 115,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/11/2012 20:41,90,Ballnut,ID4385,S,0,0,0,
Case 115,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/11/2012 22:50,90,Ballnut,ID4385,D,6,0,0,
Case 115,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/11/2012 23:51,90,Ballnut,ID0420,D,36,0,0,
Case 115,Round Grinding - Q.C.,Quality Check 1,3/12/2012 7:00,90,Ballnut,ID4287,D,0,0,0,
Case 115,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/12/2012 7:00,90,Ballnut,ID4355,D,43,0,0,
Case 115,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/12/2012 16:07,90,Ballnut,ID4385,D,5,0,0,
Case 115,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/12/2012 17:06,90,Ballnut,ID4385,D,0,0,0,
Case 115,Round Grinding - Q.C.,Quality Check 1,3/21/2012 10:57,90,Ballnut,ID4287,D,87,3,0,
Case 115,Laser Marking - Machine 7,Machine 7- Laser Marking,3/21/2012 12:41,90,Ballnut,ID4718,D,87,0,0,
Case 115,Final Inspection Q.C.,Quality Check 1,3/25/2012 9:00,90,Ballnut,ID4287,D,87,0,0,
Case 115,Packing,Packing,3/26/2012 0:00,90,Ballnut,ID4820,D,87,0,0,
Case 116,Round Grinding - Manual,Machine 27 - Grinding,2/22/2012 6:50,161,Clamp,ID4528,S,0,0,0,
Case 116,Round Grinding - Manual,Machine 27 - Grinding,2/22/2012 11:29,161,Clamp,ID4528,D,25,0,0,
Case 116,Round Grinding - Manual,Machine 27 - Grinding,2/22/2012 16:39,161,Clamp,ID4872,D,27,0,0,
Case 116,Packing,Packing,2/23/2012 0:00,161,Clamp,ID4820,D,54,0,0,
Case 116,Round Grinding - Manual,Machine 27 - Grinding,2/23/2012 7:01,161,Clamp,ID4528,D,2,0,0,
Case 116,Final Inspection Q.C.,Quality Check 1,2/23/2012 7:40,161,Clamp,ID4163,D,54,0,0,
Case 116,Round Grinding - Manual,Machine 27 - Grinding,2/23/2012 9:05,161,Clamp,ID4528,D,30,0,0,
Case 116,Round Grinding - Manual,Machine 27 - Grinding,2/26/2012 15:49,161,Clamp,ID4528,D,30,0,0,
Case 116,Round Grinding - Manual,Machine 27 - Grinding,2/27/2012 16:00,161,Clamp,ID4528,D,42,0,0,
Case 116,Round Grinding - Manual,Machine 27 - Grinding,2/28/2012 15:45,161,Clamp,ID4528,D,0,0,0,
Case 116,Packing,Packing,2/29/2012 0:00,161,Clamp,ID4820,D,97,0,0,
Case 116,Final Inspection Q.C.,Quality Check 1,2/29/2012 7:00,161,Clamp,ID4287,D,97,5,0,
Case 117,Packing,Packing,2/23/2012 0:00,3,Wheel Shaft,ID4820,D,1,0,0,
Case 117,Packing,Packing,2/23/2012 0:00,3,Wheel Shaft,ID4820,D,2,0,0,
Case 117,Final Inspection - Weighting,Quality Check 1,2/23/2012 9:46,3,Wheel Shaft,ID4493,D,3,0,0,
Case 118,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,3/25/2012 0:00,10,Ballnut,ID4429,S,0,0,0,
Case 118,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,3/28/2012 20:10,10,Ballnut,ID4794,S,1,0,0,
Case 118,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,3/28/2012 22:12,10,Ballnut,ID4794,D,9,0,0,
Case 118,Turning & Milling Q.C.,Quality Check 1,3/30/2012 10:18,10,Ballnut,ID4287,D,9,1,0,
Case 119,Turning & Milling - Machine 10,Machine 10 - Grinding,3/20/2012 7:12,40,Cylinder,ID4132,S,0,0,0,
Case 119,Turning & Milling - Machine 10,Machine 10 - Grinding,3/21/2012 14:35,40,Cylinder,ID4132,S,0,0,0,
Case 119,Turning & Milling - Machine 10,Machine 10 - Grinding,3/22/2012 7:18,40,Cylinder,ID4132,S,1,0,0,
Case 119,Turning & Milling - Machine 10,Machine 10 - Grinding,3/23/2012 1:16,40,Cylinder,ID4641,D,2,0,0,
Case 119,Turning & Milling - Machine 10,Machine 10 - Grinding,3/25/2012 7:19,40,Cylinder,ID4132,D,7,0,0,
Case 119,Turning & Milling - Machine 10,Machine 10 - Grinding,3/26/2012 8:30,40,Cylinder,ID4132,D,6,0,0,
Case 119,Turning & Milling - Machine 10,Machine 10 - Grinding,3/27/2012 8:17,40,Cylinder,ID4132,D,6,0,0,
Case 119,Turning & Milling - Machine 10,Machine 10 - Grinding,3/27/2012 21:36,40,Cylinder,ID4794,D,1,0,0,
Case 119,Turning & Milling - Machine 10,Machine 10 - Grinding,3/28/2012 7:20,40,Cylinder,ID4132,D,7,0,0,
Case 119,Turning & Milling - Machine 10,Machine 10 - Grinding,3/28/2012 21:14,40,Cylinder,ID4794,D,4,0,0,
Case 119,Turning & Milling - Machine 10,Machine 10 - Grinding,3/29/2012 7:18,40,Cylinder,ID4132,D,6,0,0,
Case 12,Turning - Machine 9,Machine 9 - Turning & Milling,1/26/2012 2:38,69,Spur Gear,ID4641,S,0,0,0,
Case 12,Turning - Machine 9,Machine 9 - Turning & Milling,1/26/2012 8:17,69,Spur Gear,ID4132,S,1,0,0,
Case 12,Turning Q.C.,Quality Check 1,1/26/2012 11:11,69,Spur Gear,ID4618,D,0,0,0,
Case 12,Turning - Machine 9,Machine 9 - Turning & Milling,1/26/2012 12:00,69,Spur Gear,ID4132,D,7,0,0,
Case 12,Turning - Machine 9,Machine 9 - Turning & Milling,1/26/2012 20:31,69,Spur Gear,ID4641,D,14,0,0,
Case 12,Turning - Machine 9,Machine 9 - Turning & Milling,1/27/2012 7:04,69,Spur Gear,ID3846,D,15,0,0,
Case 12,Turning - Machine 9,Machine 9 - Turning & Milling,1/29/2012 9:06,69,Spur Gear,ID4641,D,13,0,0,
Case 12,Turning - Machine 9,Machine 9 - Turning & Milling,1/29/2012 16:11,69,Spur Gear,ID3846,D,14,0,0,
Case 12,Turning - Machine 9,Machine 9 - Turning & Milling,1/29/2012 22:00,69,Spur Gear,ID3846,B,0,0,0,
Case 12,Turning - Machine 9,Machine 9 - Turning & Milling,1/30/2012 6:57,69,Spur Gear,ID4641,D,5,0,0,
Case 12,Turning Q.C.,Quality Check 1,1/30/2012 10:29,69,Spur Gear,ID4618,D,69,0,0,
Case 12,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2/5/2012 0:00,69,Spur Gear,ID0937,D,69,0,0,
Case 12,Lapping - Machine 1,Machine 1 - Lapping,2/5/2012 14:00,69,Spur Gear,ID0998,D,69,0,0,
Case 12,Flat Grinding - Machine 11,Machine 11 - Grinding,2/6/2012 0:00,69,Spur Gear,ID4882,D,0,0,0,
Case 12,Flat Grinding - Machine 11,Machine 11 - Grinding,2/6/2012 9:53,69,Spur Gear,ID4882,D,30,0,0,
Case 12,Laser Marking - Machine 7,Machine 7- Laser Marking,2/6/2012 12:47,69,Spur Gear,ID0998,D,25,0,0,
Case 12,Flat Grinding - Machine 11,Machine 11 - Grinding,2/7/2012 0:00,69,Spur Gear,ID4882,D,0,0,0,
Case 12,Flat Grinding - Machine 11,Machine 11 - Grinding,2/7/2012 0:00,69,Spur Gear,ID4882,D,0,0,0,
Case 12,Final Inspection Q.C.,Quality Check 1,2/7/2012 13:42,69,Spur Gear,ID4618,D,0,0,0,
Case 12,Laser Marking - Machine 7,Machine 7- Laser Marking,2/7/2012 13:48,69,Spur Gear,ID0998,D,44,0,0,
Case 12,Flat Grinding - Machine 11,Machine 11 - Grinding,2/7/2012 13:51,69,Spur Gear,ID4882,D,9,0,0,
Case 12,Flat Grinding - Machine 11,Machine 11 - Grinding,2/7/2012 13:52,69,Spur Gear,ID4882,D,30,0,0,
Case 12,Final Inspection Q.C.,Quality Check 1,2/13/2012 15:50,69,Spur Gear,ID4618,D,0,0,0,
Case 12,Final Inspection Q.C.,Quality Check 1,2/14/2012 10:56,69,Spur Gear,ID4618,D,0,0,0,
Case 12,Final Inspection Q.C.,Quality Check 1,2/16/2012 15:32,69,Spur Gear,ID4618,D,69,0,0,
Case 12,Packing,Packing,2/17/2012 0:00,69,Spur Gear,ID4820,D,69,0,0,
Case 120,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/26/2012 11:19,5,Cable Head,ID4529,S,4,0,0,
Case 120,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/26/2012 16:18,5,Cable Head,ID4429,S,1,0,0,
Case 120,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/27/2012 0:38,5,Cable Head,ID4794,B,0,0,0,
Case 120,Turning & Milling Q.C.,Quality Check 1,3/8/2012 8:35,5,Cable Head,ID4493,D,4,1,0,
Case 120,Laser Marking - Machine 7,Machine 7- Laser Marking,3/8/2012 13:32,5,Cable Head,ID0998,D,4,0,0,
Case 120,Lapping - Machine 1,Machine 1 - Lapping,3/13/2012 15:52,5,Cable Head,ID0998,D,4,0,0,
Case 120,Round Grinding - Machine 12,Machine 12 - Grinding,3/14/2012 7:00,5,Cable Head,ID4872,S,0,0,0,
Case 120,Round Grinding - Machine 12,Machine 12 - Grinding,3/14/2012 10:26,5,Cable Head,ID4872,S,0,0,0,
Case 120,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/14/2012 12:22,5,Cable Head,ID4355,S,0,0,0,
Case 120,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/14/2012 15:54,5,Cable Head,ID4355,D,0,0,0,
Case 120,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/14/2012 16:31,5,Cable Head,ID4385,D,4,0,0,
Case 120,Final Inspection Q.C.,Quality Check 1,3/15/2012 7:56,5,Cable Head,ID4493,D,0,4,0,
Case 121,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,3/5/2012 22:00,12,Plug,ID4529,S,1,0,0,
Case 121,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,3/5/2012 23:59,12,Plug,ID4529,D,11,0,0,
Case 121,Turning Q.C.,Quality Check 1,3/6/2012 0:00,12,Plug,ID0937,D,12,0,0,
Case 121,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,3/6/2012 6:57,12,Plug,ID4429,S,0,0,0,
Case 121,Turning Q.C.,Quality Check 1,3/6/2012 7:17,12,Plug,ID4493,D,11,0,0,
Case 121,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,3/14/2012 11:17,12,Plug,ID4529,S,0,0,0,
Case 121,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,3/14/2012 11:19,12,Plug,ID0997,S,0,0,0,
Case 121,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,3/14/2012 19:56,12,Plug,ID4932,S,0,0,0,
Case 121,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,3/14/2012 21:56,12,Plug,ID4932,D,11,0,0,
Case 121,Turning & Milling Q.C.,Quality Check 1,3/15/2012 9:00,12,Plug,ID4493,D,11,0,0,
Case 121,Laser Marking - Machine 7,Machine 7- Laser Marking,3/16/2012 11:15,12,Plug,ID0998,D,11,0,0,
Case 121,Deburring - Manual,Manual Deburring,3/18/2012 8:16,12,Plug,ID0998,D,11,0,0,
Case 121,Flat Grinding - Machine 11,Machine 11 - Grinding,3/18/2012 8:19,12,Plug,ID0998,D,11,0,0,
